platform,post_id,created_at,author_id,post_text,source_url,matched_query,initial_signal_type,signal_type,confidence,matched_terms,opportunity_score,priority,is_tracker,why_now,sales_angle,safe_outreach_suggestion,like_count,reply_count,retweet_count,quote_count,engagement,cluster
x,2055085953178378295,2026-05-15 00:40:47+00:00,1159818353973895168,"🌐 Houston Eye Associates Dragged Into Dark Web Chaos After #Ransomware Gang Claim

-Fact Checker: ✅: 2 ❌: 1 || 2/3

https://t.co/0e6aEt3Mxn",https://x.com/i/web/status/2055085953178378295,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2055068736865095681,2026-05-14 23:32:22+00:00,1554426222876426242,"🚨 Ransomware Alert 🚨

The Gentlemen Ransomware group has added 4 new victims to their dark web portal.

* Digiprint 🇵🇱
* ⁠Ponisch Abogados 🇲🇽
* ⁠Grupo Alvorada 🇧🇷
* ⁠Instituut voor de Nederlandse Taal 🇳🇱 https://t.co/F6V7pMHCCC",https://x.com/i/web/status/2055068736865095681,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,6,0,1,0,7,0
x,2055067522769252815,2026-05-14 23:27:33+00:00,1598817053250445313,"Foxconn — the world's largest contract electronics manufacturer — confirmed on May 12 that a cyberattack disrupted some of its North American factories. The Nitrogen ransomware group claims it stole 8 TB of data, including documents tied to Apple, Nvidia, Intel, Google, and Dell.",https://x.com/i/web/status/2055067522769252815,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2055005577693032531,2026-05-14 19:21:24+00:00,1942895643464478720,"BREAKING: TeamPCP and BreachForums launch $1,000 dark web contest rewarding hackers for compromising open-source packages in new supply chain attack campaign.
https://t.co/jRh5JGFApg",https://x.com/i/web/status/2055005577693032531,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,80,"['dark web', 'breachforums']",12,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,0,0,0,1,1
x,2054985844843512273,2026-05-14 18:02:59+00:00,2537343883,"Cyberattacks are rising in both frequency and sophistication, driven by AI-enabled tactics, social engineering and double extortion schemes. Join RSM Director, Richard Servillas, for a webinar with The Food Institute on June 10 from 2–3 PM ET. https://t.co/s7l577SgYi https://t.co/uf2NCPZnSL",https://x.com/i/web/status/2054985844843512273,"""double extortion""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['double extortion'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,5
x,2054985290297594146,2026-05-14 18:00:47+00:00,1947564241218617346,"⚡️ Cybersecurity Developments in the Last 12 Hours ⚡️

🌐 Hackers are actively exploiting a maximum-severity bug in Cisco SD-WAN controllers to gain full administrative access to corporate networks.

🏗️ A ransomware gang stole eight terabytes of sensitive project data from",https://x.com/i/web/status/2054985290297594146,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,5
x,2054975540839199078,2026-05-14 17:22:03+00:00,1117356436437315585,New Post: Foxconn Confirms Cyberattack After Nitrogen Ransomware Gang Claim https://t.co/deBhZTfaUz https://t.co/PdQ5d3E0Xu,https://x.com/i/web/status/2054975540839199078,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2054970522069577757,2026-05-14 17:02:06+00:00,1554426222876426242,"🚨 Ransomware Alert: 🇩🇪

Schulte-Lindhorst (https://t.co/ziWU1rNJ3D), a Germany-based transport &amp; logistics company, has reportedly fallen victim to the Qilin ransomware group.

🔎 Key Details:

👥 Threat Actor: Qilin
📅 Reported on: 14-05-2026 https://t.co/6FmDFfJD3j",https://x.com/i/web/status/2054970522069577757,"(""LockBit"" OR ""Qilin"" OR ""Akira"" OR ""BlackCat"" OR ""ALPHV"") ""victim""",RANSOMWARE_VICTIM,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,5,0,1,0,6,0
x,2054967361229193539,2026-05-14 16:49:33+00:00,14097734,"Nitrogen ransomware gang claims major data theft from Apple’s key supplier Foxconn
https://t.co/3LDwwz0yKH",https://x.com/i/web/status/2054967361229193539,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2054962958388576570,2026-05-14 16:32:03+00:00,1587747883931123712,"Actor: #qilin
Victim: Schulte-Lindhorst GmbH &amp; Co.
Date: 2026-05-14 19:23:05 UTC+3

According to #DarkWeb #Ransomware activity detected by the ThreatMon Threat Intelligence Team. The “#qilin” Ransomware group has added Schulte-Lindhorst GmbH &amp; Co. to its victims.",https://x.com/i/web/status/2054962958388576570,"(""LockBit"" OR ""Qilin"" OR ""Akira"" OR ""BlackCat"" OR ""ALPHV"") ""victim""",RANSOMWARE_VICTIM,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2054952569206923272,2026-05-14 15:50:46+00:00,1432163324502765572,"Electronics giant Foxconn confirmed on Monday it was hit by a cyberattack affecting some its factories. The Nitrogen ransomware gang claimed to have stolen 11 million files, including confidential information of customers such as Apple and Nvidia.

@TechCrunch 

#cybersecurity https://t.co/4Eq4tf7Fze",https://x.com/i/web/status/2054952569206923272,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,1,0,1,2,3
x,2054942826744410545,2026-05-14 15:12:03+00:00,1587747883931123712,"Actor: #akira
Victim: Institute of PrivateEnterprise Development
Date: 2026-05-14 17:50:21 UTC+3

According to #DarkWeb #Ransomware activity detected by the ThreatMon Threat Intelligence Team. The “#akira” Ransomware group has added Institute of PrivateEnterprise Development to",https://x.com/i/web/status/2054942826744410545,"(""LockBit"" OR ""Qilin"" OR ""Akira"" OR ""BlackCat"" OR ""ALPHV"") ""victim""",RANSOMWARE_VICTIM,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2054934770677600456,2026-05-14 14:40:02+00:00,1948337846634549248,"Foxconn confirmed a cyberattack affecting North American facilities after the Nitrogen ransomware gang claimed it stole over 11 million files.

When the biggest electronics manufacturer gets ransomware drama, the supply chain stops feeling abstract. #Cybersecurity #SupplyChain https://t.co/P72UfmvW6Z",https://x.com/i/web/status/2054934770677600456,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2054934336395460900,2026-05-14 14:38:19+00:00,1615415671,"Foxconn said factories in North America are resuming their normal production cycles after a cyberattack affected several facilities. On May 11, the Nitrogen ransomware gang took credit for the attack, claiming to have stolen 8 terabytes of data.
https://t.co/luracFHxCh",https://x.com/i/web/status/2054934336395460900,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2054902799373324343,2026-05-14 12:33:00+00:00,2046937619552952321,"One breach headline explains why your phone isn't 'just' a gadget: Foxconn confirms an attack while Nitrogen claims massive file theft—double extortion is encrypt plus leak pressure on Apple/Google/Nvidia's manufacturing spine.
#Foxconn #ransomware
https://t.co/OHxkQninLL",https://x.com/i/web/status/2054902799373324343,"""double extortion""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['double extortion'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2054902129303650475,2026-05-14 12:30:20+00:00,1159818353973895168,"🌐 Dark Web Shockwave: cmdorganization #Ransomware Gang Claims Goodstone Group in Growing Cyber Extortion Campaign

-Fact Checker: ✅: 2 ❌: 1 || 2/3

https://t.co/cN2dZPkwpG",https://x.com/i/web/status/2054902129303650475,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2054782866815430667,2026-05-14 04:36:26+00:00,1920267610383409152,"@FarmGirlCarrie No the people that extort not only immigrants  but every citizen as well,  the state is guilty of double extortion of their citizens and the federal government ,total abuse , it's not the federal government that is as guilty as the state and local  but they are guilty nationally",https://x.com/i/web/status/2054782866815430667,"""double extortion""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['double extortion'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,4
x,2054754215793438842,2026-05-14 02:42:35+00:00,1479186894,@TitzMcGeee420 @iFightForKids @RockwoodPolice They said Alex Rosen evidence were known with the past cases as she looked into Alex Rosen x account which @RockwoodPolice investigated and know he has csam brought in the deep dark web which is an onion site.,https://x.com/i/web/status/2054754215793438842,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,80,"['dark web', 'onion site']",12,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,0,0,0,1,2
x,2054590953214648664,2026-05-13 15:53:50+00:00,1519055538994225152,"Hopefully, the FBI can arrest all the leaders of the double-extortion ransomware group called Nitrogen. These crimes are all the rage as it can get millions of dollars quickly.

Advanced tech has a lot of good, but, it always seems to bring a lot of problems too. https://t.co/gokQ5kmhQR",https://x.com/i/web/status/2054590953214648664,"""double extortion""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,2,0,1,0,3,0
x,2054575425335226492,2026-05-13 14:52:08+00:00,39891184,"Cyberattacks are rising in both frequency and sophistication, driven by AI-enabled tactics, social engineering and double extortion schemes. Join RSM Director, Richard Servillas, for a webinar with The Food Institute on June 10 from 2–3 PM ET. https://t.co/70YqXzN5nD https://t.co/J1UNtG958q",https://x.com/i/web/status/2054575425335226492,"""double extortion""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['double extortion'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,5
x,2054333138747158531,2026-05-12 22:49:22+00:00,1933807419517231104,"@Machi1Nne You will forever remain weak in spirit 🌞 
Double extortion all round 🤣",https://x.com/i/web/status/2054333138747158531,"""double extortion""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['double extortion'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,1,0,1,0,2,4
x,2054311502547431524,2026-05-12 21:23:24+00:00,411396541,"📢⚠️ #ShinyHunters hackers say their official clearnet domain has been suspended after the Canvas LMS attacks, forcing the group to move fully to its onion site.

Read: https://t.co/4Sjd4XA1FN

#CyberSecurity #CyberCrime #Canvas #DataBreach #DarkWeb",https://x.com/i/web/status/2054311502547431524,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,80,"['darkweb', 'onion site']",12,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,10,0,2,0,12,2
x,2052863428193055021,2026-05-08 21:29:16+00:00,75883265,"RansomHouse says it breached Trellix and exposes internal systems https://t.co/vz9FMxdgvW 

RansomHouse claimed responsibility for the Trellix breach, adding the security firm to its Tor data leak site and sharing screenshots of internal systems.

The RansomHouse ransomware gro…",https://x.com/i/web/status/2052863428193055021,"""data leak site""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['data leak site'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,5
x,2055181601022115988,2026-05-15 07:00:51+00:00,2018076339211816960,"@reeko_182 @cestmirstrakaty @PetrosKecyaPoli @netflix @SkylinkOfficial Obecně se snažím se na internetu o co nejmenší stopu.
Co hrozí:
• krádež dat (únik či napadení z e-shopu) – karet je plný dark web
• zneužití informací
• podvodné e-shopy – nechci pořád něco prověřovat jak Clifton
Asi toho je víc, ale tohle je to zásadní a na první dobrou",https://x.com/i/web/status/2055181601022115988,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,1,0,0,1,2
x,2055179750327648348,2026-05-15 06:53:30+00:00,2048871026088628224,@edisonJthomas sir dark web was so good,https://x.com/i/web/status/2055179750327648348,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,2
x,2055177320491516014,2026-05-15 06:43:51+00:00,1858978750529941505,"@AhumadoG80 @paddytoland @Bushra1Shaikh Some are released in the dark web. Some were also released and reachable by google but because they were so harsh, google removed them most. But still accessible in the dark web easily",https://x.com/i/web/status/2055177320491516014,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,1,0,0,2,2
x,2055176858468294681,2026-05-15 06:42:01+00:00,1875677045600165888,"@its_matt505 You can get on dark web, but if you don’t know what your doing it’s easy to fall for scam links",https://x.com/i/web/status/2055176858468294681,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,2
x,2055176549243277770,2026-05-15 06:40:47+00:00,1424286024369270784,@Riju1T_T After doing an enhanced heavy ult netrunning is replaced with ult deep dive into dark web . And then no description for what deep dive into dark web does .,https://x.com/i/web/status/2055176549243277770,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,2
x,2055174719813615954,2026-05-15 06:33:31+00:00,1604297700635189251,"@MatthewBerman It’s intellectually dishonest to claim that advanced, open models won’t exacerbate CBRN risk. Obviously vibe-coding a doomsday virus is easier with an AI chatbot than by aggregating various illicit sources of information on the dark web!",https://x.com/i/web/status/2055174719813615954,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,1
x,2055173796760600706,2026-05-15 06:29:51+00:00,1655988848118358016,#NW: Unfriended: Dark Web https://t.co/k57CrvnF1K,https://x.com/i/web/status/2055173796760600706,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,2,0,0,0,2,2
x,2055170973901713568,2026-05-15 06:18:38+00:00,47893715,"@Bushra1Shaikh Bullshit  , theres fkn heaps , they even posted it themselves , go have a look on the dark web where it hasn't been removed",https://x.com/i/web/status/2055170973901713568,"""dark web""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,2
x,2055164978743931309,2026-05-15 05:54:48+00:00,2044019651378561025,"🇻🇪 Alleged Exposure Of Venezuelan Ride-Hailing Driver Data (Ridery)

A threat actor has posted on an underground forum claiming to have leaked confidential data associated with Ridery, a Venezuelan mobility platform connecting passengers with registered drivers across multiple https://t.co/9CnbYBcE6S",https://x.com/i/web/status/2055164978743931309,"""underground forum""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['underground forum'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,5
x,2055153562351706369,2026-05-15 05:09:26+00:00,2044019651378561025,"🇺🇸 Alleged Internal Data Exposure Involving Lightning AI

A threat actor has posted on an underground forum claiming to have obtained internal assets belonging to Lightning AI, the company behind PyTorch Lightning, and is offering what appears to be source code and internal https://t.co/wf44I7f54X",https://x.com/i/web/status/2055153562351706369,"""underground forum""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['underground forum'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,5
x,2055143889741172769,2026-05-15 04:31:00+00:00,2044019651378561025,"🇲🇷 Alleged Data Exposure Linked to https://t.co/UHxPkIGLxy

A threat actor has posted on an underground forum claiming to have compromised the internal infrastructure of RIMATEL (Mauritania) and exfiltrated sensitive corporate and customer data from multiple internal systems. https://t.co/uRIiep8TWp",https://x.com/i/web/status/2055143889741172769,"""underground forum""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['underground forum'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,5
x,2055139972374519921,2026-05-15 04:15:26+00:00,2044019651378561025,"🇪🇬 Alleged Data Exposure Linked to https://t.co/dJ57rY2Coj

A threat actor has posted on an underground forum claiming to possess and leak data allegedly associated with https://t.co/dJ57rY2Coj (Egypt), presenting sample screenshots of what appears to be a structured database. https://t.co/jTKEPPx4ak",https://x.com/i/web/status/2055139972374519921,"""underground forum""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['underground forum'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,5
x,2055101583675855267,2026-05-15 01:42:54+00:00,1478118039489028096,"I present to you the funniest thread from the democrat underground forum in a while.....

the best line.....

""We don't?
Isn't that what Republicans accuse us of doing? 
Letting non citizens vote?""

https://t.co/dRIUYHgukN

They are slowly waking up and it's amusing as hell to https://t.co/6JzMY13PI2",https://x.com/i/web/status/2055101583675855267,"""underground forum""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['underground forum'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,1,0,0,2,2
x,2055066162044830169,2026-05-14 23:22:08+00:00,1769580944594538496,"📌 AhnLab TIP Weekly Report – 2nd week of May📌

🏥 CoinbaseCartel listed a South Korean medical ultrasound maker as a new victim
💾 Leak Bazaar's DLS, active since March, was identified
👨🏻‍💻 TeamPCP and BreachForums announced a supply chain attack contest

#Cybersecurity https://t.co/P0exs7mbI7",https://x.com/i/web/status/2055066162044830169,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,1,0,0,0,1,5
x,2055064576618823848,2026-05-14 23:15:50+00:00,804487856085467137,"【闇のハッキングコンテスト】TeamPCPとBreachForumsがサプライチェーン攻撃攻撃コンペの開催を発表。賞金1,000ドル。参加者は""Shai-Hulud""と呼ばれるツールでオープンソースパッケージを汚染する必要がある。ダウンロード数で得点計算。 https://t.co/45Jr0wRfa9",https://x.com/i/web/status/2055064576618823848,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,5,0,0,0,5,1
x,2055044557608251421,2026-05-14 21:56:18+00:00,2055043791317241856,@Techmeme @apollozac what's the breachforums link can you txt me i can't txt you,https://x.com/i/web/status/2055044557608251421,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,4
x,2055039088680472824,2026-05-14 21:34:34+00:00,1688680889608265728,"TeamPCP and BreachForums Hackers Running $1,000 Contest for Supply Chain Attacks https://t.co/9v6bv4OFfp",https://x.com/i/web/status/2055039088680472824,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,1
x,2054979842043449790,2026-05-14 17:39:08+00:00,75883265,"TeamPCP and BreachForums Hackers Running $1,000 Contest for Supply Chain Attacks https://t.co/7M47j7eWxq 
The cybercrime underworld is turning open-source supply chain attacks into a twisted competition.

After months of infiltrating security tools and CI/CD pipelines, the noto…",https://x.com/i/web/status/2054979842043449790,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,1
x,2054922732513685685,2026-05-14 13:52:12+00:00,1548215875160850432,"📢  警报：供应链竞争  🚨 

BreachForums 和 TeamPCP 宣布举办“供应链竞赛”，奖励使用公开发布的“Shai Hulud”蠕虫病毒进行的最大规模软件供应链入侵。根据论坛帖子，参赛者需入侵软件包，提供与其论坛个人资料关联的访问权限证明，并根据受影响软件包的下载量进行排名。 https://t.co/1XVm7khlkA",https://x.com/i/web/status/2054922732513685685,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,1
x,2054867005715661252,2026-05-14 10:10:46+00:00,996059954489552896,"Cybercrime now looks like a startup ecosystem. BreachForums and TeamPCP hosted a supply chain competition with shared Shai-Hulud tooling and prizes. 

Gamifying attacks normalizes scalable cybercrime. 

Mitigate your risk today. 👇
https://t.co/NpVAuu1r0i

#CyberSecurity",https://x.com/i/web/status/2054867005715661252,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,1
x,2054865240555204721,2026-05-14 10:03:45+00:00,2043611533553389568,"🌑 Dark Web Intelligence

🏷️ Category → Ransomware
🏢 Target   → Krone (likely Kronen Zeitung)
🏭 Sector   → Media/News
🌍 Country  → Austria
📅 Date     → 2026-05-14

Dark Storm Team claims responsibility for an attack targeting an Austrian organization associated with https://t.co/QwfMWtjs6F",https://x.com/i/web/status/2054865240555204721,"""claims responsibility for""",RANSOMWARE_VICTIM,DARK_WEB_CHATTER,60,['dark web'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,0
x,2054805143984685410,2026-05-14 06:04:57+00:00,1554426222876426242,"📢Alert :The Supply Chain Competition🚨

BreachForums and TeamPCP have announced a “Supply Chain Competition,” offering a reward for the largest software supply chain compromise conducted using the publicly released “Shai Hulud” worm. According to the forum post, participants are https://t.co/ZNhYiCexIK",https://x.com/i/web/status/2054805143984685410,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['breachforums'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,10,0,3,0,13,1
x,2054734975422120396,2026-05-14 01:26:07+00:00,1728599650285002752,@Gerald_FordF150 @GregSummers5 @reallexusluthor @DankJesusMemesX @mmpadellan He thinks an onion site is on a farm,https://x.com/i/web/status/2054734975422120396,"""onion site""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,60,['onion site'],9,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,5,1,0,0,6,2
